Title;Summary;Article URL;Date;Document_Type;Product_Type;Countries;Regions;Drug_names;Language;Source URL;title_english;summary_english;File_Name
Periodic Safety Update Reports (PSURs) for medicinal products;How to submit your periodic safety update report  report (PSUR) or periodic benefit risk evaluation report (PBRER);https://www.gov.uk/guidance/periodic-benefit-risk-evaluation-reports-for-medicinal-products;01-04-2025;Evaluation;Other;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Guidance on the handling of applications for Centrally Authorised Products (CAPs);This guidance sets out how the MHRA is handling centralised applications that were still pending on 1 January 2021.;https://www.gov.uk/guidance/guidance-on-the-handling-of-applications-for-centrally-authorised-products-caps;01-04-2025;Instructions;Other;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Export drugs and medicines: special rules;You must get permission to export certain drugs and medicines.;https://www.gov.uk/guidance/export-drugs-and-medicines-special-rules;01-04-2025;Other Type;Other;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Established medicines: marketing authorisation application changes;Details of the process changes for established medicines, effective from 1 March 2024, which apply specifically to chemical products.;https://www.gov.uk/guidance/established-medicines-marketing-authorisation-application-process-changes;01-04-2025;Other Type;Other;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Medical devices: information for patients;Information about medical devices that the public can buy for personal use and how we make sure they are safe and effective.;https://www.gov.uk/guidance/medical-devices-information-for-users-and-patients;02-04-2025;Form;Medical Device;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Register for the Distance Selling logo;Anyone in Northern Ireland selling medicines to the public via a website must still comply with the requirement to apply the EU common logo.;https://www.gov.uk/guidance/register-for-the-distance-selling-logo;01-04-2025;Other Type;Other;European Union, Ireland;Northern Europe, European Union;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Submission and assessment timetables for innovative medicines applications;Guidance on the deadlines for initial and response submissions.;https://www.gov.uk/guidance/submission-and-assessment-timetables-for-innovative-medicines-applications;03-04-2025;Instructions;Other;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=2;None;None;MHRARegulation.xlsx
Medicines: terminated and cancelled manufacturing and wholesale dealer licences;UK companies who have their licence to manufacture or wholesale medicines terminated and cancelled.;https://www.gov.uk/government/publications/medicines-terminated-and-cancelled-manufacturing-and-wholesale-dealer-licences;20-05-2025;Law;Other;United Kingdom, Global;Northern Europe, Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=1;None;None;MHRARegulation.xlsx
Register of brokers authorised to deal in human medicines;Current listing of UK brokers authorised to broker human medicines, including company name, registration and address.;https://www.gov.uk/government/publications/register-of-brokers-authorised-to-deal-in-human-medicines;20-05-2025;Other Type;Other;United Kingdom;Northern Europe;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=1;None;None;MHRARegulation.xlsx
Medicines that you cannot export from the UK or hoard;Sets out medicines that cannot be exported from the UK or hoarded because they are needed for UK patients.;https://www.gov.uk/government/publications/medicines-that-cannot-be-parallel-exported-from-the-uk;21-05-2025;Other Type;Other;United Kingdom;Northern Europe;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=1;None;None;MHRARegulation.xlsx
National assessment procedure for medicines;Guidance on the MHRA’s national assessment procedure for marketing authorisation applications.;https://www.gov.uk/guidance/national-assessment-procedure-for-medicines;22-05-2025;Instructions;Other;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=1;None;None;MHRARegulation.xlsx
Assistive technology: definitions, examples and safe use;Helps manufacturers and healthcare professionals understand the definition of assistive technology and the difference between medical devices and aids to daily living.;https://www.gov.uk/government/publications/assistive-technology-definition-and-safe-use;23-05-2025;Law;Medical Device;Global;Global;None;English;https://www.gov.uk/search/guidance-and-regulation?order=updated-newest&organisations%5B%5D=medicines-and-healthcare-products-regulatory-agency&page=1;None;None;MHRARegulation.xlsx
DMP is using a new processing platform for marketing authorizations;During the summer, DMP will replace its current system for processing new applications for marketing authorities, changes and renewals with a new and more flexible platform.;https://www.dmp.no/nyheter/dmp-tar-i-bruk-ny-saksbehandlingsplattform;08-05-2025;Form;Other;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
EMA Director Cooke visited DMP;Today, DMP has been visited by EMA Director Emer Cooke. Here she thanked for our contribution to European cooperation and emphasized the importance of this in a challenging time.;https://www.dmp.no/nyheter/ema-direktor-cooke-besokte-dmp;23-05-2025;Other Type;Other;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Ixchiq should not be given to people over 65 years; 17 serious side effects have been reported in persons between 62 and 89 years after vaccination with Ixchiq. For the time being, IXCHIQ will not be given to persons from 65 years.;https://www.dmp.no/nyheter/Ixchiq-skal-ikke-gis-til-personer-over-65-aar;22-05-2025;Other Type;Vaccine;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Technical error in e-insight at DMP is directed; As a result of a technical error with our integration with the e-insight solution, we have not been able to publish the public journal after March 21 this year.;https://www.dmp.no/nyheter/teknisk-feil-i-e-innsyn-hos-dmp;16-05-2025;Federal Register;Drug Product;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Warns against fake gaskets with dieting medicine Mounjaro; The prescription slimming medicine Mounjaro is sold on illegal websites. Norwegian customs officers have seized a mailing that contained fake packages marked with Swedish text.;https://www.dmp.no/nyheter/advarer-mot-falske-pakninger-med-slankemedisinen-mounjaro;21-05-2025;Other Type;Other;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Good access to allergy medicines; Media outlets can give the impression that pharmacies are empty of allergy medicines. DMP will emphasize that there are many types of allergy medicines on the market in Norway, and that there is generally good access to both eye drops and allergy tablets.;https://www.dmp.no/nyheter/god-tilgang-pa-allergimedisiner;15-05-2025;Other Type;Drug Product;Norway;Northern Europe;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
New about drugs no. 6 2025; Leqembi (Lecanemab) is the first approved drug that can help slow the development of Alzheimer's disease. Due to the risk of serious side effects, there are strict criteria for use, and extensive testing before starting treatment.;https://www.dmp.no/nyheter/nytt-om-legemidler-nr.-6-2025;13-05-2025;Other Type;Biological;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Reported body for medical equipment designated in Norway; For the first time, it is now possible for actors who develop and produce in vitro-diagnostic medical equipment (IVD equipment) to use a reported organized in Norway.;https://www.dmp.no/nyheter/meldt-organ-for-medisinsk-utstyr-utpekt-i-norge;12-05-2025;Law;IVD;Norway, Global;Global, Northern Europe;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Risk of suicidal thoughts using medicines for hair loss and enlarged prostate; Men using finasteride for the treatment of hair loss should receive better information on possible mental side effects, including the risk of suicidal thoughts. The package leaflet is updated, and the gaskets will contain a patient card reminiscent of the risk.;https://www.dmp.no/nyheter/risiko-for-selvmordstanker-ved-bruk-av-legemidler-mot-hartap-og-forstorret-prostatade;12-05-2025;Product Info;Other;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
More predictable process to streamline the work of method assessment; DMP wants to reduce the time it takes to carry out method assessments for drugs. Therefore, we are now proposing several measures to effectively efficient the work processes.;https://www.dmp.no/nyheter/mer-forutsigbar-prosess-for-a-effektivisere-arbeidet-med-metodevurdering;09-05-2025;Regulatory Decision;Other;Global;Global;None;Norwegian;https://www.dmp.no/nyheter;None;None;Norwnews.xlsx
Euro Convergence: The future calls for 'bionic' regulatory professionals;BRUSSELS – As the regulatory field becomes more complex, experts said companies are looking for regulatory talent who can use artificial intelligence (AI) to work more efficiently and make better decisions. One expert said that AI won’t replace human workers, but “bionic regulatory professionals” will use the technology to minimize certain tasks so they can focus more on planning and management.   During a panel session at the RAPS Euro Convergence 2025, Rebecca Lumsde...;https://www.raps.org/news-and-articles/news-articles/2025/5/euro-convergence-expert-says-the-future-needs-bion;27-05-2025;Order;Other;Belgium, Global;Global, Western Europe;None;English;https://www.raps.org/news-and-articles/news-articles?sortby=Date&pagesize=12&page=1;None;None;raps.xlsx
